placeID,placeKind,officialName,prefecture,evidenceStatus,evidenceKind,evidenceProvider,evidenceURL,verifiedAt,notes
jp-pilgrimage-kamakura33-13,temple,別願寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_13.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-14,temple,来迎寺（材木座）,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_14.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-15,temple,向福寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_15.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-16,temple,九品寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_16.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-17,temple,補陀洛寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_17.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-19,temple,蓮乗院,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_19.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-20,temple,千手院,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_20.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-24,temple,寿福寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_24.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-26,temple,海蔵寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_26.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-27,temple,妙高院,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_27.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-29,temple,龍峰院,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_29.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-32,temple,東慶寺,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_32.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-kamakura33-33,temple,仏日庵,神奈川県,confirmed,official_pilgrimage,www.33kannon.jp,https://www.33kannon.jp/fudasho_33.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-01,temple,鈴立山 若松寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n01.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-02,temple,宝珠山 千手院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n02.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-03,temple,守国山 吉祥院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n03.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-04,temple,大慈山 圓應寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n04.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-05,temple,唐松山 護国寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n05.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-06,temple,清水山 耕龍寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n06.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-07,temple,新福山 石行寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n07.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-08,temple,六椹山 宗福院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n08.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-09,temple,金峰山 松尾院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n09.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-10,temple,水岸山 観音寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n10.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-11,temple,高松山 光明院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n11.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-12,temple,長谷山 長光院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n12.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-13,temple,観音山 常福寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n13.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-14,temple,金剛山 正法寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n14.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-15,temple,京集山 観音寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n15.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-16,temple,長岡山 長念寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n16.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-17,temple,寒江山 長登寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n17.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-18,temple,恵日山 慈眼院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n18.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-19,temple,東根山 秀重院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n19.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-20,temple,青蓮山 清浄院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n20.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-21,temple,如金山 喜覚寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n21.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-22,temple,祥雲山 龍護寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n22.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-23,temple,光沢山 円照寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n23.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-24,temple,宝沢山 薬師寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n24.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-25,temple,弘誓山 養泉寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n25.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-26,temple,川前観音堂,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n26.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-27,temple,深掘観音堂,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n27.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-28,temple,塩沢山 曹源院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n28.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-29,temple,石水山 西光寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n29.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-30,temple,鷹尾山 般若院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n30.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-31,temple,浪高山 東善院光清寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n31.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-32,temple,慈雲山 明学院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n32.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-33,temple,庭月山 月蔵院,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n33.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-mogami33-extra-01,temple,臥龍山 天徳寺,山形県,confirmed,official_pilgrimage,www.mogami33.com,https://www.mogami33.com/guide/n34.html,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-01,temple,岩屋堂,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/1-iwayado/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-02,temple,照国山 摩尼王寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/2-maniouji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-03,temple,東山 大泉寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/3-daisenji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-04,temple,普門山 妙智寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/4-myochiji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-05,temple,不退山 宝蔵寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/5-houzouji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-06,temple,玉崎山 常楽寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/6-jyorakuji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-07,temple,医王山 摩尼珠院,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/7-manisyuin/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-08,temple,鷲尾山 不動院,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/8-fudouin/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-09,temple,円通山 広済寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/9-kousaiji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-10,temple,白雲山 長徳寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/10-chotokuji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-11,temple,金精山 大福寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/11-daifukuji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-12,temple,飯盛山 天昌寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/12-tensyoji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-13,temple,大悲山 弘誓寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/13-guzeiji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-14,temple,池景山 真福寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/14-shinpukuji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-15,temple,普門山 千蔵院,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/15-senzouin/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-16,temple,秘密山 椿沢寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/16-chintakuji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-17,temple,小栗山 不動院,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/17-fudoin/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-18,temple,大悲山 根立寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/18-konryuji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-19,temple,海嶽山 光照寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/19-koshoji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-20,temple,如意山 照明寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/20-shomyoji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-21,temple,聖福山 吉田寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/21-kichidenji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-22,temple,雲高山 国上寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/22-kokujouji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-23,temple,龍岡山 観音寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/23-kannonji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-24,temple,大悲山 景清寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/24-keishouji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-25,temple,金潮山 真城院,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/25-shinjyoin/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-26,temple,如意山 乙宝寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/26-oppouji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-27,temple,遍照山 光浄寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/27-koujyoji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-echigo33-28,temple,岩井山 白蓮寺,新潟県,confirmed,official_pilgrimage,echigo33kannon.org,https://echigo33kannon.org/ichiran/28-byakurenji/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
